@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'HL7 Standard Code Set CVX Vaccin Administ Juli 30 2009 version',no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Secretari adopt code set terminolog nomenclatur vocabulari standard Race Ethniciti',no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
Standard,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Office Manag Budget Standard Maintain Collect Present Feder Data Race Ethniciti Statist Polici Direct No. 15 October 30 1997',no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Secretari adopt code set terminolog nomenclatur vocabulari standard Laboratori test result',no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
Standard,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Logic Observat Identifi Name Code LOINC ® version 2.27 when such code were receiv electron transact laboratori',no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Secretari adopt standard to protect electron health inform creat maintain exchang Encryption decrypt electron health inform 1 Gener',no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Any encrypt algorithm identifi Nation Institut Standard Technolog NIST approv secur function Annex A Feder Informat Process Standard FIPS Public 140-2',no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Any encrypt integr protect link',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Secretari Secretari Secretari adopt standard to protect electron health inform creat maintain exchang Record action relat electron health inform',no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'date time patient identif user',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'identif be record when electron health inform inform inform is creat modifi access delet indic of which action s occur by whom also be record',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Secretari Secretari Secretari adopt standard to protect electron health inform creat maintain exchang Record treatment payment health care oper disclosur',no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'date time patient identif user identif descript disclosur be record disclosur treatment payment health care oper as these term ar defin 45 CFR 164.501',no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'Secretari Secretari Secretari adopt standard to protect electron health inform creat maintain exchang Verif that electron health inform ha not been alter transit',no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'hash algorithm secur strength equal or greater SHA-1 Secur Hash Algorithm SHA-1 as specifi NIST FIPS PUB 180-3 October 2008 be us to verifi that electron health inform ha not been alter',no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Drug-drug drug-allergi interact check Notif',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Automat electron gener indic real-tim notif point care drug-drug drug-allergi contraind base medic list medic allergi list computer provid order entri CPOE',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
Adjustment,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Provid certain user abil to adjust notif provid for drug-drug drug-allergi interact check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Drug-formulari check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron check if drug ar formulari prefer drug list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Maintain activ medic list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron record modifi retriev patient activ medic list medic histori longitudin care',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Maintain activ medic allergi list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron record modifi retriev patient activ medic allergi list medic allergi histori longitudin care',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Record chart vital sign Vital sign',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron record modifi retriev patient vital sign at minimum height weight blood pressur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Record chart vital sign Calcul bodi mass index',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Automat calcul displai bodi mass index BMI on patient height weight',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Record chart vital sign Plot displai growth chart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Plot electron displai request growth chart patient 2-20 year old',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Smoke statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron record modifi retriev smoke statu patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Smoke statu type includ current everi dai smoker current some dai smoker former smoker never smoker smoker current statu unknown unknown if ever smoke',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Incorpor laboratori test result Receiv result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Electron receiv clinic laboratori test result structur format displai such result human readabl format',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Incorpor laboratori test result Displai test report inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Electron displai all inform test report specifi 42 CFR 493.1291 © 1 through 7',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Incorpor laboratori test result Incorpor result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Electron attribut associ link laboratori test result laboratori order patient record',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Gener patient list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Medic reconcili',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron compar two more medic list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Submiss immun registri',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Electron record modifi retriev submit immun inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Public health surveil',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Electron record modifi retriev submit syndrome-bas public health surveil inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Patient-specif educ resourc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron identifi provid patient-specif educ resourc to at minimum data element includ patient \'s problem list medic list laboratori test result provid such resourc patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Autom measur calcul',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'each meaning us object percentage-bas measur electron record numer denomin gener report numer denomin result percentag associ each applic meaning us measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Access control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Assign uniqu name possibl possibl number identifi track user ident establish control that permit onli author user to access electron health inform',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Emergenc access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Permit author user who ar author emerg situat to access electron health inform emerg',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Automat log-off',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Termin electron session predetermin time inact',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
Integriti,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Creat messag digest accord standard specifi § 170.210 ©',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Verifi accord standard specifi § 170.210 © receipt of electron exchang health inform that such inform ha not been alter',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
Detect,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Detect alter audit log',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
Authent,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Verifi that person entiti seek access electron health inform is on claim is author to access such inform',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Gener encrypt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Encrypt decrypt electron health inform accord standard specifi § 170.210 a 1 unless Secretari determin that us such algorithm pose signific secur risk Certifi HER Technolog',no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Encryption when exchang electron health inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Encrypt and decrypt electron health inform when exchang',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Account disclosur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Record disclosur made treatment payment health care oper',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'Maintain up-to-d problem list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user to electron record modifi retriev patient problem list longitudin care',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Audit log',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Record action',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Record action relat electron health inform',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Automat log-off',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Termin electron session predetermin time inact',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Cover entiti compli breach notif regul implement provis of Health Informat Technolog Econom Clinic Health HITECH Act pass part American Recoveri Reinvest Act 2009 ARRA',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'breach unsecur protect health inform cover entiti provid notif breach affect individu Secretari in certain circumst media',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Cover entiti provid thi individu notic written form first-class mail altern e-mail if affect individu ha agre to receiv such notic electron',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'These individu notif notif be provid unreason delai no case later 60 dai discoveri breach includ to extent possibl descript breach descript type inform that were involv breach step affect individu take to protect themselv potenti harm brief descript what cover entiti is do to investig breach mitig harm prevent further breach contact inform cover entiti',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Cover entiti that experi breach affect more than 500 resid State jurisdict ar addit notifi affect individu requir to provid notic promin media outlet serv State jurisdict',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Cover entiti notifi Secretari breach unsecur protect health inform',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Cover entiti notifi Secretari visit HHS web site fill out electron submit breach report form',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'If breach affect 500 more individu cover entiti notifi Secretari unreason delai no case later 60 dai follow breach',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'If breach unsecur protect health inform occur busi associ busi associ notifi cover entiti discoveri breach',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'busi associ provid notic cover entiti unreason delai no later 60 dai discoveri breach',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'extent possibl busi associ provid cover entiti identif each individu affect breach ani inform requir to be provid cover entiti it notif affect individu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'Cover entiti busi associ have burden proof to demonstr that all requir notif have been provid that us disclosur unsecur protect health inform did not constitut breach',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Enabl user electron select sort retriev gener list patient to minimum data element includ 1 Problem list 2 Medic list 3 Demograph 4 Laboratori test result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Note page retriev Januari 10th 2013',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust Medic Care Requir Specif',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Version 19',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Septemb 21 2011',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Document Author',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Lauri William',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Tao Xie',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Andy Mene',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Lauren Hayward',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Jason King',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'1 Introduct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Thi project project involv develop applic which doctor doctor obtain share essenti patient inform view aggreg patient data',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Current access access patient histori previou medic problem previou surgeri medic allergi other factor is often difficult obtain onli patient recollect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Now as more hospit doctor offic ar autom thi inform is avail electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Howev it it is not access other doctor is often onli view some proprietari softwar so it not be share',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'final product is site where health care worker access import patient inform non-emerg access be control all access be track',yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Secur privaci such system is paramount import',no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,itrustrqmt
'HIPAA rule rule protect patient inform also allow patient to dictat who access thi inform',yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'2 Glossari',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Approve diagnost inform set diagnost inform patient allow design other licens health care profession to view',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient is onli given choic to restrict view select diagnost inform those relat mental ill substanc abus cosmet surgeri',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'licens health care profession make diagnosi determin if patient is grant abil to restrict view diagnosi',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'diagnost inform which patient restrict view he she choos to enabl design licens health care profession possibl possibl other licens health care profession possibl possibl no on',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'There ar ten role iTrust Medic Record system',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'role user determin their view edit capabl role-bas access control',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Health Care Personnel HCP All design licens health care profession licens health care profession unlicens author personnel as defin below',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Patient When American infant is born foreign request medic care each is assign medic identif number password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,itrustrqmt
'Then thi person electron record ar access iTrust Medic Record system',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Administr administr assign medic identif number password LHCP',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Licens Health Care Profession LHCP licens health care profession that is allow particular patient to view all approv medic record',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'gener patient doe not know thi non-design health care profession emerg room doctor set approv record be smaller that grant design licens health care profession',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Design Licens Health Care Profession DLHCP licens health care profession that is allow particular patient to view all approv medic record',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Any LHCP be DLHCP some patient with whom he she ha establish relationship LHCP other whom he she ha never rare seen befor',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Emergenc Respond ER Polic Fire Emergenc Medic Technician EMT other medic train emerg respond who provid care while at transport from site emerg',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'refer as site care provid Depart Health Human Servic Emergenc Respond Electron Health Record Use Case Depart Health Human Servic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Unlicens Author Personnel UAP health care worker medic secretari case manag care coordin other author clerical-typ personnel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'unlicens personnel personnel personnel enter edit demograph inform diagnosi offic visit note other medic inform view record',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Softwar Tester inform technolog worker who test iTrust Medic Record system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'particular interest softwar tester is oper profil inform which inform him her frequenc us featur system',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Person Repres A person legal author to make health care decis individu behalf to act deceas individu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'When person log iTrust if he she is person repres thei view their own record those person peopl thei ar repres',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'exampl mother choos herself ani on her children',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Public Health Agent A person person legal author view respond report advers event',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Lab Technician LT clinic worker that run diagnost test sampl gather patient offic visit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lab technician special blood work tissu work gener',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'These ar standard code us iTrust',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,itrustrqmt
'ICD-9CM Internat Statist Classif Diseas Relat Health Problem most commonli known abbrevi ICD provid code to classifi diseas wide varieti sign symptom abnorm find complaint social circumst extern caus injuri diseas',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'NHCS Classif Diseas Function Disabl',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'ND The Nation Drug Code NDC is univers product identifi us Unite State drug intend human us',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Nation Drug Code Directori',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'LOINC Logic Observat Identifi Name Code LOINC is databas univers standard identifi medic laboratori observ',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'LOINC c o Medic Informat',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'CPT CPT code set accur describ medic surgic diagnost servic is design to commun uniform inform medic servic procedur physician coder patient accredit organ payer administr financi analyt purpos',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'About CPT',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'ORC overrid reason code',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'set reason ignor reaction warn prescrib medic anywai',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Overrid Reason Code',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3 Function Requir',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
3.1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Use Case Diagram Flow Event',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'There ar 45 Use Case system as indic attach diagram',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Throughout thi document MID = medic identif number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'MID is uniqu number assign all role',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
3.2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Use Case Descript',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'follow us case have been retir 7 14,20 39,41',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'follow us case document flow event',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.1 UC1 UC1 Creat Disabl Patient Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.1.1 Precondit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust HCP ha authent himself herself iTrust Medic Record system UC3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.1.2 Main Flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'HCP is abl to creat patient disabl select patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'The The creat disabl patient HCP transact is log UC5',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.1.3 Sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'HCP enter patient new user iTrust Medic Record system',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Only name email ar provid',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient assign MID secret kei initi password ar person provid user which user reset hi her password',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'HCP edit patient to data format 6.4 all initi valu except patient MID default to null possibl possibl 0 appropri',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Patient MID be number assign when patient patient is ad system not be edit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'HCP doe not have abil to enter edit view patient secur question password',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'HCP select patient to deactiv',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'HCP HCP is present confirm contain name patient determin if it is patient thei intend to deactiv',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'A deactiv patient not be modifi log system onli be reactiv administr',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'HCP upload comma-seper valu file contain on patient row',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'field CSV file includ at least first name last name e-mail address addit column avail other demograph valu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient ar creat tabl ar popul MIDS temporari password ar displai HCP tabl',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'event is log',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.1.4 Altern Flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'system prompt enter editor to correct format requir data field becaus input that data field doe not match that specifi data format 6.4 patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'If confirm screen doe not show name intend patient HCP is then prompt input correct patient identif inform again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'If file is malform then no data is ad error messag explain correct file structur is present',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.1.5 Log',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.1.6 Exampl CSV File',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lastNam firstNam email phone',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Peddycord,Barry,barry@itrust.org,555-555-5555',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Kim,Donghoon,donghoon@itrust.org,555-555-5555',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'King,Jason,jason@itrust.org,555-555-5555',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Anyth that is valid field data format 6.4 be accept column',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Acceptabl header field current includ',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lastNam firstNam email streetAddress1 streetAddress2 citi state zip phone motherMID fatherMID creditCardTyp creditCardNumb',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.1.7 Sub-flow Trace',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'http or or localhost :8080 iTrust auth admin addPati',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
jsp,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
None,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.2 UC2 Creat Disabl Edit Personnel Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.2.1 Precondit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust Admin ha authent himself herself iTrust Medic Record system UC3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.2.2 Main Flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'admin creat LHCP ER Laboratori Technician LT public health agent PHA',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'LHCP creat UAP',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Once enter enter editor is present screen input to approv',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
