@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'solution perform edit check manifest process confirm medication verify barcode check validate patient building manifest ensure Rx associate different manifest',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide option use bar code reader medication administration function',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution support medication administration record mar allow update',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability view mar ancillary interfaced',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution display possibly possibly print inmate mar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution print inmate mar demand specify time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide status order on-line',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide method update distribute mar limit possibly possibly reduce paperwork receive nurse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide flexibility printing distribute mar nurse e.g. insulin mar mar print distribute location insulin dispense location inmate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow authorized user set maintain rule automate printing distribution mar base cchc criterion',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution allow authorized user design change format information contain mar cchc as-needed basis',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution robust electronic medication administration emar functionality ability bar code scan medication order time bar code verify administer correct patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide automatic assignment schedule dosing time cchc specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution automatically adjust dosage time inmate transfer nurse unit facility etc. base cchc define parameter location',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution track display order status e.g. order complete order order hold order process etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide drug order status hard soft stop',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide drug order status active',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide drug order status suspend',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide drug order status hold',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide drug order status cancel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide drug order status conditional',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide drug order status reinstate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow routine one-time order',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide special order scheduling',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide default sig',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution include message function communication doctor nurse etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution automatically provide prescription receive signature form inmate type specify cphc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide long short term skilled nursing facility need customize mar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution list available outstanding proof-of-use form sort use possibly possibly drug',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution provide qa drug utilization evaluation adverse drug reaction concurrent reporting functionality maintain datum cphcs-defined period time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution generate inmate release medication summary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution capability link NDC \'s generically equivalent drug purpose scanning inmate administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow interdepartmental charge par level request area usage pattern',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain record medication instruction inmate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution support documentation update inmate specific immunization list ability capture immunization administer include date type manufacturer lot number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution display medication dose initial order suspend discontinue order order entry process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support medication error Reporting Reporting create track incident report error occur related fulfillment prescription',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide stat medication daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution provide medication hold discontinue daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide automatic stop order daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide list interaction occur action e.g. override pharmacist identification daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track controlled substance usage',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide controlled substance report nursing station inmate possibly possibly physician daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide alphabetical listing controlled substance sort DEA classification usage level',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide list request miss dose daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution generate print inmate medication charge summary discharge processing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution generate print list inmate house parole drug utilization medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution generate print list inmate house parole drug utilization diagnosis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution generate print list inmate house parole drug utilization drug class',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution generate print list inmate house parole drug utilization physician',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution generate print list inmate house parole drug utilization medical specialty physician',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability chart medication iv administration on-line',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution maintain display inmate inmate medication profile',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide daily log vault activity',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide drug utilization tracking drug dose diagnosis age weight physician',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain record inspection pharmacy personnel nursing stock location',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution generate report workload statistics preparation oral solid oral liquid iv chemotherapy number order list area location',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution generate report workload statistics preparation oral solid oral liquid iv chemotherapy number order list pharmacist',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution generate report workload statistics preparation oral solid oral liquid iv chemotherapy number order list shift',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution generate report workload statistics preparation oral solid oral liquid iv chemotherapy number order list attribute',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track adverse drug reaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability track clinical intervention',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support recording intervention pharmacist drug involve step action pharmacist possible effect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability chart medication iv administration on-line',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution maintain display inmate inmate medication profile',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow user report clinical intervention intervention category',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track error drug reaction use audit trail report documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution restrict validation order authorize personnel',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide log unverified order daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide log verify order verifier daily report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution maintain inmate specific interaction pharmacy automatically generate report follow day schedule intervention follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability document clinical intervention adverse reaction progress note single order processing area',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow electronic manual update formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability maintain display formulary pertinent datum authorize personnel',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pharmacy formulary include dosage form e.g. tablet oral liquid injection medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pharmacy formulary include dispense form e.g. ampoule vial syringe medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pharmacy formulary include generic drug trade combination product medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pharmacy formulary include trade s synonym medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pharmacy formulary include American Hospital Formulary Service Number medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pharmacy formulary include therapeutic class medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pharmacy formulary include cchcs-defined attribute medication i.e. formulary code generic trade NDC ahf number etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow user-defined formulary item add authorize personnel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution accept electronic update therapeutics dosing dosing interaction financial datum drug formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide frequent on-line update vendor-provided formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow multiple concurrent formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide on-line formulary lookup use Soundex search method',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide formulary building maintenance ease use',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,cchcs_rfp
'solution provide pre-populated formulary use First Data Bank vendor',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution require downtime formulary maintenance',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution limit functionality formulary maintenance',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide designation vitamin mineral etc. formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow automatic substitution drug authorize user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide alert substitution drug occur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow authorized user flag medication substitute e.g. substitution allow sugar alcohol mouthwash',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide display compound medication formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide designation natural homeopathic formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide designation clinical trail formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide inventory control multiple facility inventory database',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide inventory control multiple location facility',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution provide option use bar code reader inventory management function',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution support perpetual inventory',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution standard bi-directional interface variety storage retrieval automate manage inventory receive storage retrieval distribution process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution maintain display vendor file',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide on-line entry stock receive adjust transfer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide direct interface drug wholesaler information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow manual correction count item inventory increase decrease item hand quantity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution offer return Stock function',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution track maintain minimum maximum inventory level',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution identify primary vendor manufacturer inventory item',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution flag drug user-defined critical order level reach',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow electronic order prime vendor use X. 12 interface',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution prepare purchase order inventory level usage reorder criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide automatic demand generation purchase order',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide purchase order reconciliation electronically manually',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution alert user discontinue order non-formulary drug order point order vendor',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide process quickly order back-ordered discontinued drug vendor manufacturer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow inventory update electronically manually source determine cchc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution allow automatic update inventory datum multiple source determine cchc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide flexibility item item deduct inventory support concurrent multiple methodology facility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain pricing datum formulary non-formulary item',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support electronic manual pricing update',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide user-definable pricing formula copy exist pricing formula create new',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track price awp bid MAC price',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide price modeling function analyze impact price structure change implementation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support entry price information choice charge algorithm e.g. minimum charge handle fee percent markup etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution assign lot number prepared medication package',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution support track controlled medication inventory level',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain vault record controlled medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support fractional inventory calculation user definable time order entry',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide inventory valuation cchc criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support demand inventory valuation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution print pharmacy inventory audit cycle count worksheet listing drug datum quantity-on-hand audit verification date',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track departmental type requisition print monthly transaction statement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support floor stock medication bulk stock inventory control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support daily floor stock bulk stock medication list demand user-defined time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support complete floor stock usage tracking charge statistical reporting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution print prepackage log inventory transfer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support ability check inventory receive store automatically update inventory level',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution support ability transfer inventory receive store automatically update inventory level',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track drug return manufacturer wholesaler',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track physician-prescribing pattern',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution generate spoilage report outdated inventory',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution track wholesaler performance',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution maintain datum drug borrow loan institution',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'requirement statement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution comply HIPAA Privacy Rule',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'privacy rule protected health information PHI define 45 cfr § 160.103 ocr website http:\\/\\/hhs.gov\\/ocr\\/hipaa',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution comply HIPAA Security Rule',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution comply HIPAA Security Rule administrative safeguard',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'general administrative function implement meet security standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'include assignment delegation security responsibility individual security training requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'solution comply HIPAA Security Rule physical safeguard',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Security rule define physical safeguard physical measure policy procedure protect covered entity electronic information solution related building equipment natural environmental hazard unauthorized intrusion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'standard line defense add security rule administrative technical safeguard protect EPHI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution comply HIPAA Security Rule Technical Safeguards',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Security rule define technical safeguard § 164.304 technology policy procedure use protect electronic protected health information control access',no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution comply electronic transaction Code set rule',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution comply National identifier requirement employer provider health plan Employer identification number ein issue Internal Revenue Service IRS select identifier employer',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'National Provider Identifier NPI adopt standard unique health identifier health care provider',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'HIPAA security requirement design technology neutral scalable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'CFR 164.306 b solution account 1 size complexity capability organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'2 organization technical infrastructure hardware software security capability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'3 cost security measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'4 probability criticality potential risk EPHI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution protect individually identifiable health information information demographic datum relate 1 individual past present future physical mental health condition 2 provision health care individual 3 past present future payment provision health care individual identify individual reasonable basis believe use identify individual 3 individually identifiable health information include common identifier e.g. address birth date Social Security Number',no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,cchcs_rfp
'solution comply Privacy rule protect individually identifiable health information information hold transmit covered entity business associate form media electronic paper oral',no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'Privacy rule information protect health information phi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide HIPAA record compliance report',no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide report record information solution activity audit log access report security incident tracking report',no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,cchcs_rfp
'solution provide ability grant revoke access electronic protected health information manage solution',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution maintain retrievable exact copy electronic protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability restore loss datum',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'solution implement technical policy procedure electronic information solution maintain electronic protected health information allow access person software program grant access rights specify 45 cfr 164.308 4',yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'solution assign unique possibly possibly number identify track user identity global user id',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement electronic procedure terminate electronic session predetermined time inactivity',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement mechanism encrypt decrypt electronic protected health information',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'organization organization implement hardware software possibly possibly procedural mechanism record examine activity information solution contain use electronic protected health information',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution implement electronic mechanism corroborate electronic protected health information alter destroy unauthorized manner',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement procedure verify person entity seek access electronic protected health information claim',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement technical security measure guard unauthorized access electronic protected health information transmit electronic communication network',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement security measure ensure electronically transmit electronic protected health information improperly modify detection disposed',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement mechanism encrypt electronic protected health information deem appropriate',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution restrict access use protected health information specific user role',yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'solution solution ability de-identify health information identify provide reasonable basis identify individual',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'solution remove identifier individual relative employer household member individualto achieve safe harbor method de-identification',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'solution support way de-identify information 1 formal determination qualify statistician 2 removal specify identifier individual individual relative household member employer employer require adequate covered entity actual knowledge remain information use identify individual',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,cchcs_rfp
'solution de-identification capability include Medical record number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include Social security number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include electronic mail address',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include FAX number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include Telephone number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include element date year date directly related individual birth date admission date discharge date date death age 89 element date include year indicative age age element aggregate single category age 90 older',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include geographic subdivision smaller state street address city county precinct zip code equivalent geocode initial digit zip code current publicly available datum Bureau Census 1 geographic unit form combine zip code initial digit contain 20,000 people 2 initial digit zip code geographic unit contain 20,000 fewer people change 000',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include web Universal Resource Locators url',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include device identifier serial number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include Vehicle identifier serial number license plate number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include certificate license number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include Health plan beneficiary number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include Account number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include Internet Protocol IP address number',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include Biometric identifier finger voice print',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include face photographic image comparable image',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
'solution de-identification capability include unique identify number characteristic code permit re-identification purpose provide certain condition meet',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,cchcs_rfp
