@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'hcp choose remove lab procedure long status status either transit receive',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp prompt confirm she wish remove lab procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'hcp add commentary pend lab procedure',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp enter comment lab procedure status pend',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'enter comment lab procedure status update complete',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient view she own lab procedure',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'associated office visit page patient see current status lab procedure HCP name timestamp',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'if lab procedure status mark complete patient see result hcp-provided comment',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lab technician view she assign lab procedure',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Lab technician see list all lab procedure assign she have status receive list lab procedure remain transit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list receive lab procedure sort priority most important least important secondary sort timestamp oldest newest',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'first lab procedure receive list mark status testing all other lab procedure have status receive',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list transit lab procedure sort timestamp oldest most recent',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'both list Lab technician provide lab procedure ID lab procedure code status priority hcp name timestamp',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lab technician record result lab procedure',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Lab technician enter lab procedure numerical result confidence interval lab procedure status testing',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'record result lab procedure status update pend',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lab technician update status lab procedure receive',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list transit lab procedure Lab technician update status receive when sample have receive she lab',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'26.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lab procedure code not intended lab procedure code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'hcp select different procedure code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'select lab technician not intended lab technician',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'hcp select different lab technician',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'information provide invalid',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'user prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'26.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.27 uc27 Alert Users Email Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.27.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'event require email alert have occur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.27.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'email alert send out iTrust user event change password status change change laboratory procedure comprehensive report request generate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'note student itrust system do NOT currently support actual email send only fake email send facility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'all email notification execute fake email utility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.27.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'user have successfully change she password uc3 s2',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'email inform user password change send user mid password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'status laboratory procedure have update uc26 s3',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient notify follow information LOINC number update status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.27.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.27.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.28 uc28 View Patients',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.28.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user lchp have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.28.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp choose view all patient which she have ever have office visit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient name clickable view phr address date last office visit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list sort date last office visit most recent first',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.28.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.28.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.28.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.28.6 Reference document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Office National Coordinator Health Information Technology ONC Consumer Empowerment Consumer access clinical information Prototype Use Case scenario 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.29 uc29 find lhcp experience diagnosis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.29.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user patient have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.29.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'patient patient have just diagnose condition want find lhcp area who have handle condition',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient patient choose my diagnosis present listing all they own diagnosis sort diagnosis date more recent first',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient patient select diagnosis present lhcp patient living area base first three number they zip code who have handle this diagnosis last three year',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list rank quantity patient lhcp have treat diagnosis each patient only count once number office visit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'each lhcp follow information display \\* name lhcp link contact information lhcp',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'\\* quantity unique patient treat lhcp diagnosis each patient only count once number office visit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'\\* list all prescription give lhcp diagnosis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'\\* list all laboratory procedure order lhcp diagnosis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'\\* lchp average visit satisfaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'\\* lhcp average treatment satisfaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.29.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.29.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.29.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.29.6 Reference document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'inspire Office National Coordinator Health Information Technology ONC Quality detailed use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.30 uc30 messaging lhcp patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.30.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user lhcp patient have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.30.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp want send message patient possibly possibly patient personal representative patient personal representative want send message one they dlhcp person they represent',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp patient representative reply message',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp patient representative view message',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp patient representative sort she message inbox message outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp lhcp lhcp patient representative modify save she message display filter view she message inbox only message satisfy specify filter criterion save filter',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.30.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp lhcp lhcp patient representative modify save she message display filter view she message inbox only message satisfy specify filter criterion save filter',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient representative present pull down menu she dlhcp',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient patient representative choose one these dlhcp type subject up 100 character text message up 1000 character click send button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'row show message subject name recipient timestamp which include both date time then visible patient representative message outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'bolded row show message subject name sender timestamp then visible lhcp message inbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'fake email send lhcp alert user new message have arrive',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'after message send patient personal representative direct she message outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp choose send message patient representative no multiple recipient allow single message',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp lhcp enter confirm patient representative MID',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'lhcp type subject up 100 character text message up 1000 character click send button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'row show message subject name recipient timestamp then visible lhcp message outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'bolded row show message subject name sender timestamp then visible patient representative message inbox fake email send patient representative indicate she have new message lhcp',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'after message send lhcp direct she message outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient patient representative wish reply message',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient representative view she message inbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient representative open message which she wish reply then click reply link message text',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient representative enter text response message up 1000 character she wish send then click send button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'row show message subject now precede RE name recipient timestamp then visible patient representative message outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'bolded row show message subject now precede RE name sender timestamp then visible lhcp message inbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'fake email send lhcp alert lhcp new message reply have arrive',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp wish reply message',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp view she message inbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp open message which she wish reply then click reply link message text',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp enter text response message up 1000 character she wish send then click send button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'row show message subject now precede RE name recipient timestamp then visible lhcp message outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'bolded row show message subject now precede RE name sender timestamp then visible patient representative message inbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'fake email send patient representative alert patient representative new message reply have arrive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'user patient patient representative lhcp wish read message message inbox outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'user choose open she message inbox outbox',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'each row message inbox outbox include message subject name either sender only case inbox recipient only case outbox timestamp',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'default message message inbox outbox order timestamp most recent first',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'each row unread message message inbox bold',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'user select message message inbox outbox read click Read link row message then message subject name sender name recipient timestamp message text display new page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'after message message inbox read i.e. display new page row message message inbox not bold anymore',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'user patient patient representative lhcp sort message she message inbox either sender last name timestamp but not both either ascend descend order where timestamp descend order have most recent first',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'user sort message she message outbox recipient last name timestamp but not both either ascend descend order',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'do so user user select one option sort label drop-down box option sender recipient Timestamp select one option order label drop-down box option ascend descend then click sort button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'note sort order not save later viewing after message inbox outbox reopen again where default sorting always use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'user lhcp patient representative modify she message display filter modify filter criterion 1 sender i.e. sender name exactly same specify string',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'2 subject i.e. subject exactly same specify string',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3 have word i.e. subject message body have specify substring',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'4 do not have specify word i.e. neither subject message body have specify substring',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'5 time stamp fall period define start date end date inclusive user interface provide both option typing specific date date format option select date calendar current month',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'note single filter include value these five filter criterion rather than five filter these five filter criterion value empty string indicate this criterion have no impact filter i.e. impose no constraint relate this criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'user interface initially populate value filter criterion previously save filter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'after user modify criterion user choose click cancel button button cancel modification filter i.e. repopulate user interface value filter criterion previously save filter click test search button search i.e. display message inbox include only message satisfy specify filter criterion click save button save modify filter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'each user user associate only one filter save login session apply only this save filter',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'user associate filter initially have all empty input filter criterion before user modify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.30.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'hcp type invalid medical identification number prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient choose not desire patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'hcp hcp do not confirm selection prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.30.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.30.6 Reference Document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'inspire Office National Coordinator Health Information Technology ONC patient Provider Secure Messaging Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.31 uc31 find lhcp prescription renewal use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.31.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user patient have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.31.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'patient want renew patient patient \'s expire prescription i.e. prescription end date earlier current date therefore want find lhcp who earlier write patient \'s expire prescription assume doctor who write prescription all lhcp so no lhcp check prescription-writing doctor need',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient patient choose my expired prescription report present list patient \'s expire prescription sort start date later date rank earlier closer top',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient select view contact information select lhcp show expire prescription list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.31.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'expire prescription report list title patient name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'expire prescription list include medication date prescribe i.e. day office visit start date end date each prescription name lhcp who prescribe medication where name lhcp link contact information lhcp',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'if there no expire prescription empty expire prescription list present',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient patient click name lhcp expire prescription present contact information lhcp include first name last name lhcp type Street Address 1 Street Address 2 City State Zip Code Phone contact email if any type contact information miss whole contact information lhcp not available database corresponding missing type information simply show blank',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.31.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.31.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.32 uc32 proactively confirm prescription-renewal need use case',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.32.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'HCP have authenticate himself herself iTrust Medical Records system uc2 uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.32.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'hcp hcp choose potential prescription-renewal present list patient satisfy all three condition 1 patient whom hcp dlhcp 2 special-diagnosis-history patient 3 patient whose prescription expire 7 day include 7th day current date',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.32.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'chronic special-diagnosis-history patient alive patient who have diagnose least one following \\* diabetes mellitus diagnose icd code begin 250',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'\\* asthma diagnose icd code begin 493 or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'\\* circulatory-system disease diagnose icd code 390 459 inclusive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient list title HCP name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient list include patient name i.e. first name last name phone number contact email address so confirmation call email email make send itrust system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list sort ascend alphabetical order patient last name then first name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'when chronic special-diagnosis-history patient patient satisfy all three condition have multiple prescription satisfy third condition patient list list only once',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list static list no link patient name phone number contact email address',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.32.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'if there no patient satisfy three condition empty list present',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.32.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.32.6 Reference document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'http:\\/\\/www.patentstorm.us\\/patents\\/7286996\\/fulltext.html',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.33 uc33 manage patient referral use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.33.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user patient hcp have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.33.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'send hcp refer patient another receive hcp',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'receive hcp view list receive referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp view list previously send patient referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient view detail she referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp edit previously send patient referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp cancel previously send patient referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'all event log uc5',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.33.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'hcp choose refer patient another receive hcp referral feature patient office visit page uc11',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp select receive hcp either enter HCP MID confirm selection search hcp name',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp also present text box include note referral',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp then choose priority 1-3 1 most important 3 least important referral',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp hcp hcp send referral cancel referral edit referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send referral patient send HCP receive hcp receive message summarize newly create referral information send HCP name specialty receive HCP name specialty patient name referral note referral creation timestamp additionally send receive hcp message include referral priority',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp choose view receive referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'receive hcp present list referral sort priority most important least important',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'receive hcp hcp then select referral view detail present name specialty send hcp patient name referral note referral priority office visit date link office visit time referral create',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp view list previously send patient referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp sort list referral patient name receive HCP name time generate possibly possibly priority',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp choose specific referral list view complete detail referral patient name receive HCP name specialty time generate priority office visit date note',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient view list she referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient sort list referral receive HCP name time generate possibly possibly priority',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient choose specific referral list view complete detail referral send HCP name specialty receive HCP name specialty time generate priority office visit date note',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient also provide option send message receive hcp request appointment schedule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'send hcp edit previously create patient referral long referral have not view receive hcp',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp edit priority referral possibly possibly referral note',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp then choose save edit cancel edit re-enter datum',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'send hcp cancel previously send patient referral visit office visit page view detail previously send patient referral choose cancel',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp ask confirm decision cancel referral',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient receive hcp receive message uc30 indicate referral cancel',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
