@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'subpart m Referral Certification authorization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1301 referral certification authorization transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1302 Standards referral certification authorization transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart n Health Care Claim Status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1401 Health care claim status transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1402 Standards health care claim status transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart o enrollment disenrollment Health Plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1501 enrollment disenrollment health plan transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1502 Standards enrollment disenrollment health plan transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart p Health Care payment Remittance Advice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1601 Health care payment remittance advice transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1602 Standards health care payment remittance advice transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart Q Health Plan Premium payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1701 Health plan premium payment transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1702 Standards health plan premium payment transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart coordination benefit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1801 coordination benefit transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1802 Standards coordination benefit information transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Authority sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1171 1179 Social Security Act 42 U.S.C. 1320d 1320d 8 add sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'262 pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 104 191 110 stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2021 2031 sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'264 pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 104 191 110 stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2033 2034 42 U.S.C. 1320d 2 note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'source 65 fr 50367 Aug. 17 2000 unless otherwise note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart A General Provisions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.100 applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entity define § 160.103 subchapter comply applicable requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.103 definition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'purpose following definition apply',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Code set mean set code encode datum element table term medical concept medical diagnostic code medical procedure code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'code set include code descriptor code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Code set maintain organization mean organization create maintain code set adopt Secretary transaction standard adopt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'datum condition mean rule describe circumstance covered entity particular datum element segment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'datum datum content mean datum element code set inherent transaction related format transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'datum element related format datum content',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'datum element mean name unit information transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Data set mean semantically meaningful unit information exchange party transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'descriptor mean text define code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Designated standard maintenance organization dsmo mean organization designate Secretary § 162.910 a',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'direct datum entry mean direct entry datum example dumb terminal web browser immediately transmit health plan computer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'format format refer datum element provide control envelop hierarchical structure assist identify datum content transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'hcpc stand Health Common Procedure Coding System',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'maintain maintenance refer activity support standard adopt Secretary technical correction implementation specification enhancement expansion code set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'term exclude activity relate adoption standard implementation specification modification adopt standard implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Maximum define datum set mean require datum element particular standard base specific implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'segment mean related datum element transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Standard transaction mean transaction comply applicable standard adopt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart b c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart d Standard unique Health Identifier Health Care Providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'source 69 fr 3468 Jan. 23 2004 unless otherwise note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.402 definition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover health care provider mean health care provider meet definition paragraph 3 definition covered entity § 160.103 subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.404 compliance date implementation standard unique health identifier health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered health care provider comply implementation specification § 162.410 May 23 2007',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health plan comply implementation specification § 162.412 follow date',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 health plan health plan May 23 2007',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 health plan May 23 2008',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Health care clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health care clearinghouse comply implementation specification § 162.414 May 23 2007',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.406 Standard unique health identifier health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'standard unique health identifier health care provider National Provider Identifier NPI',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,45CFRhipaa
'NPI 10-position numeric identifier check digit 10th position intelligence health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,45CFRhipaa
'b require permit NPI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 NPI § 162.410 § 162.412 § 162.414',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 npus lawful purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.408 National Provider System',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'National Provider System',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'National Provider System NPS following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a assign single unique npus health care provider provide',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 np assign npus subpart health care provider accordance paragraph g',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Secretary sufficient information permit assignment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b collect maintain information health care provider assign npus perform task update information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c appropriate deactivate npus receipt appropriate information dissolution health care provider organization death health care provider individual circumstance justify deactivation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd appropriate reactivate a deactivate npus receipt appropriate information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'e assign a deactivate npus health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'f disseminate np information approve request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'g assign npus subpart health care provider request identify datum subpart unique',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.410 implementation specification Health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a covered entity covered health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 obtain application npus National Provider System NPS subpart covered entity covered health care provider separate legal entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity obtain npus subpart qualify assignment npus',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 NPI obtain np identify standard transaction conduct health care provider identifier require',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 disclose NPI request entity NPI identify covered health care provider standard transaction',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'4 communicate NPS change require datum element np 30 day change',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'5 business associate conduct standard transaction behalf require business associate s NPI npi appropriately require transaction business associate s conduct behalf',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'6 assign npi subpart comply requirement paragraph a 2 a 5 section respect npi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b health care provider cover entity obtain application npus NPS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 162.412 implementation specification Health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a health plan npus health care provider subpart s applicable assign npus identify health care provider standard transaction health care provider identifier require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b health plan require health care provider assign npus obtain additional NPI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.414 implementation specification Health care clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health care clearinghouse npus health care provider subpart s applicable assign npus identify health care provider standard transaction health care provider identifier require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'subpart e',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart f Standard unique Employer Identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'source 67 fr 38020 May 31 2002 unless otherwise note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.600 compliance date implementation standard unique employer identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Health care provider comply requirement subpart July 30 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health plan comply requirement subpart follow date',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Health plan health plan July 30 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 health plan August 1 2005',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Health care clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Health care clearinghouse comply requirement subpart July 30 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.605 Standard unique employer identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Secretary adopt EIN standard unique employer identifier provide 42 U.S.C. 1320d 2 b',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 162.610 implementation specification covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a standard unique employer identifier employer particular employee EIN appear employee IRS form w 2 wage tax statement employer',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,45CFRhipaa
'b covered entity standard unique employer identifier ein appropriate employer standard transaction require employer identifier identify person entity employer situationally require',no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c require permit Employer Identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Employer Identifier § 162.610 b',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Employer Identifier lawful purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart g h',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart i General Provisions transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.900 compliance date transaction standard code set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health plan comply applicable requirement subpart I October 16 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b cover entity timely submit compliance plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entity health plan timely submit compliance plan Secretary provision section 2 pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 107 105 115 stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1003 asca comply applicable requirement subpart I October 16 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c cover entity timely submit compliance plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entity health plan timely submit compliance plan provision section 2 pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 107-105 115 stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1003 asca comply applicable requirement subpart I',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 begin October 16 2002 October 15 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i corresponding time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii time period begin October 16 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 begin October 16 2003 corresponding time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.910 maintenance standard adoption modification standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a designation dsmo',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Secretary designate DSMO organization agree conduct satisfaction Secretary function',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i maintain standard adopt subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii receive process request adopt standard modify adopt standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Secretary designate dsmo notice Federal Register',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b maintenance standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'maintenance standard appropriate dsmo constitute maintenance standard purpose accordance process Secretary require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c process modification exist standard adoption standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Secretary consider recommendation propose modification existing standard propose standard recommendation develop process provide following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 public access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 coordination dsmo',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 appeal process follow dissatisfy decision request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i requestor propose modification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii dsmo participate review analysis request propose modification propose standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 expedited process address content identify industry appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'5 submission recommendation National Committee vital Health Statistics ncvh',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.915 trading partner agreement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity enter trading partner agreement following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Change definition datum condition datum element segment standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b add datum element segment maximum define datum set',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c code datum element marked standard implementation specification standard implementation specification s',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'd Change meaning intent standard implementation specification s',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 162.920 availability implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'person organization directly request copy implementation standard describe subpart I publisher list section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'director Office Federal Register approve implementation specification describe section incorporation reference subpart I 5 u.s.c. 552 a 1 cfr 51',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implementation specification describe paragraph available inspection public Centers Medicare Medicaid Services 7500 security Boulevard Baltimore Maryland 21244 National Archives Records Administration NARA',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
html,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'copy request accompany name standard applicable version',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implementation specification available follow transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a asc x12n specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implementation specification ASC x12n standard obtain Washington Publishing Company PMB 161 5284 Randolph Road Rockville MD 20852 2116 Telephone 301 949 9740 FAX 301 949 9742',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'transaction implementation specification follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 asc x12n 837 Health Care Claim dental Version 4010 May 2000 Washington Publishing Company 004010x097 Addenda Health Care Claim dental Version 4010 October 2002 Washington Publishing Company 004010x097a1 reference § 162.1102 § 162.1802',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 asc x12n 837 Health Care Claim Professional volume 1 2 Version 4010 May 2000 Washington Publishing Company 004010x098 Addenda Health Care Claim Professional volume 1 2 Version 4010 October 2002 Washington Publishing Company 004010x098a1 reference § 162.1102 § 162.1802',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 asc x12n 837 Health Care Claim Institutional volume 1 2 Version 4010 May 2000 Washington Publishing Company 004010X096 Addenda Health Care Claim Institutional volume 1 2 Version 4010 October 2002 Washington Publishing Company 004010x096a1 reference § 162.1102 § 162.1802',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 asc x12n 835 Health Care Claim payment Advice Version 4010 May 2000 Washington Publishing Company 004010x091 Addenda Health Care Claim payment Advice Version 4010 October 2002 Washington Publishing Company 004010x091a1 reference § 162.1602',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'5 asc x12n 834 Benefit Enrollment Maintenance Version 4010 May 2000 Washington Publishing Company 004010x095 Addenda benefit enrollment maintenance Version 4010 October 2002 Washington Publishing Company 004010x095a1 reference § 162.1502',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'6 asc x12n 820 Payroll Deducted Other Group Premium payment Insurance Products Version 4010 May 2000 Washington Publishing Company 004010x061 Addenda Payroll Deducted Other Group Premium payment Insurance Products Version 4010 October 2002 Washington Publishing Company 004010x061a1 reference § 162.1702',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'7 asc x12n 278 Health Care Services Review Request Review Response Version 4010 May 2000 Washington Publishing Company 004010x094 Addenda Health Care Services Review Request Review Response Version 4010 October 2002 Washington Publishing Company 004010x094a1 reference § 162.1302',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'8 asc x12n 276 277 Health Care Claim Status Request Response Version 4010 May 2000 Washington Publishing Company 004010x093 Addenda Health Care Claim Status Request Response Version 4010 October 2002 Washington Publishing Company 004010x093a1 reference § 162.1402',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'9 asc x12n 270 271 Health Care Eligibility Benefit Inquiry Response Version 4010 May 2000 Washington Publishing Company 004010x092 Addenda Health Care Eligibility Benefit Inquiry Response Version 4010 October 2002 Washington Publishing Company 004010x092a1 reference § 162.1202',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b retail pharmacy specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implementation specification retail pharmacy standard obtain fee National Council Prescription Drug Programs NCPDP 9240 E. Raintree Drive Scottsdale AZ 85260 Telephone 480 477 1000 FAX 480 767 1042',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'obtain internet http:\\/\\/www.ncpdp.org',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'transaction implementation specification follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Telecommunication Standard Implementation Guide Version 5 Release 1 version 5.1 September 1999 National Council Prescription Drug Programs reference § 162.1102 § 162.1202 § 162.1302 § 162.1602 § 162.1802',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 batch standard batch implementation Guide Version 1 Release 1 version 1.1 January 2000 support Telecommunication Standard Implementation Guide Version 5 Release 1 version 5.1 NCPDP Data Record Detail Data Record National Council Prescription Drug Programs reference § 162.1102 § 162.1202 § 162.1302 § 162.1802',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 National Council Prescription Drug Programs NCPDP equivalent NCPDP batch Standard batch implementation Guide Version 1 Release 0 February 1 1996 reference § 162.1102 § 162.1202 § 162.1602 § 162.1802',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.923 requirement covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a General rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'except otherwise provide covered entity conduct cover entity covered entity electronic media transaction Secretary adopt standard covered entity conduct transaction standard transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b exception direct datum entry transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health care provider elect direct datum entry offer health plan conduct transaction standard adopt applicable datum content datum condition requirement standard conduct transaction',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'health care provider require format requirement standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c business associate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity business associate health care clearinghouse conduct transaction cover',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity choose business associate conduct transaction covered entity covered entity require business associate following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 comply applicable requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 require agent subcontractor comply applicable requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.925 additional requirement health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 entity request health plan conduct transaction standard transaction health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 health plan plan delay reject transaction attempt adversely affect entity transaction transaction standard transaction',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 health plan reject standard transaction basis contain datum element health plan example coordination benefit information',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'4 health plan offer incentive health care provider conduct transaction cover transaction describe exception provide § 162.923 b',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
