@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'c covered entity responsible designate component that part one more health care component covered entity document designation accordance paragraph c this section provide that if covered entity designate health care component component it include any component that meet definition covered entity if it separate legal entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'Health care component s also include component only extent that it perform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 cover function or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 activity that make such component business associate component that perform covered function two component separate legal entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b 1 Standard affiliate covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'legally separate covered entity that affiliate designate themselves single covered entity purpose subpart c e this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i requirement designation affiliated covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'legally separate covered entity designate themselves include any health care component such covered entity single affiliated covered entity purpose subpart c e this part if all covered entity designate common ownership control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b designation affiliated covered entity document documentation maintain as require paragraph c this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii safeguard requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'affiliated covered entity ensure that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'affiliated covered entity creation receipt maintenance transmission electronic protected health information comply applicable requirement subpart c this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b affiliated covered entity use disclosure protected health information comply applicable requirement subpart e this part and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c if affiliated covered entity combine function health plan health care provider health care clearinghouse affiliated covered entity comply § 164.308 4 ii § 164.504 g applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c 1 Standard documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity maintain write electronic record designation as require paragraph b this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 implementation specification retention period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity retain documentation as require paragraph c 1 of this section 6 year date its creation date when it last effect whichever later',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 164.106 relationship other part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'comply requirement this part cover entity require comply applicable provision part 160 162 this subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'subpart b',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'subpart c Security Standards protection electronic Protected Health Information Authority 42 U.S.C. 1320d-2 1320d-4',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'source 68 fr 8376 Feb. 20 2003 unless otherwise note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.302 applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity comply applicable standard implementation specification requirement this subpart respect electronic protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.304 definition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'as use this subpart term follow meaning',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'access mean ability means necessary read write modify communicate datum information otherwise use any system resource',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'this definition apply access use this subpart use subpart e this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'administrative safeguard administrative action policy procedure manage selection development implementation maintenance security measure protect electronic protected health information manage conduct covered entity workforce relation protection that information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'authentication mean corroboration that person one claim',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'availability mean property that datum datum information accessible useable demand authorize person',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'confidentiality mean property that datum datum information not make available disclose unauthorized person process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'encryption mean use algorithmic process transform datum form which there low probability assign meaning use confidential process key',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'facility mean physical premise interior exterior building s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'information system mean interconnected set information resource same direct management control that share common functionality',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'system normally include hardware software information datum application communication people',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'integrity mean property that datum datum information not alter destroy unauthorized manner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'malicious software mean software example virus design damage disrupt system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'password mean confidential authentication information compose string character',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'physical safeguard physical measure policy procedure protect covered entity electronic information system related building equipment natural environmental hazard unauthorized intrusion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'security security measure encompass all administrative physical technical safeguard information system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Security incident mean attempt successful unauthorized access use disclosure modification destruction information interference system operation information system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Technical safeguard mean technology policy procedure its use that protect electronic protected health information control access it',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'user mean person entity authorized access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'workstation mean electronic computing device example lap desk computer any other device that perform similar function electronic media store its immediate environment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.306 security standard General rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'general requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entity do following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 ensure confidentiality integrity availability all electronic protected health information covered entity entity entity entity create receive maintain transmit',no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'2 protect any reasonably anticipate threat hazard security integrity such information',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'3 protect any reasonably anticipate use disclosure such information that that not permit require subpart e this part',no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,45CFRhipaa
'4 ensure compliance this subpart its workforce',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b flexibility approach',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 cover entity use any security measure that allow covered entity reasonably appropriately implement standard implementation specification as specify this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 decide which security measure use covered entity take account follow factor',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i size complexity capability covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii covered entity technical infrastructure hardware software security capability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii cost security measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iv probability criticality potential risk electronic protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c Standards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity comply standard as provide this section § 164.308 § 164.310 § 164.312 § 164.314 § 164.316 all electronic protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'in this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 implementation specification require addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if implementation specification require word require appear parenthesis title implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if implementation specification addressable word Addressable appear parenthesis title implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 when standard adopt § 164.308 § 164.310 § 164.312 § 164.314 § 164.316 include require implementation specification covered entity implement implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 when standard adopt § 164.308 § 164.310 § 164.312 § 164.314 § 164.316 include addressable implementation specification covered entity must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i assess whether each implementation specification specification reasonable appropriate safeguard its environment when analyze reference likely contribution protect entity electronic protected health information and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii applicable entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement implementation specification reasonable appropriate or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b if implement implement implementation specification not reasonable appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Document why it not reasonable appropriate implement implementation specification and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 implement equivalent alternative measure if reasonable appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'e maintenance',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Security measure implement comply standard implementation specification adopt § 164.105 this subpart subpart review modify need continue provision reasonable appropriate protection electronic protected health information as describe § 164.316',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'§ 164.308 administrative safeguard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity must in accordance § 164.306 1 i Standard Security management process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure prevent detect contain correct security violation',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'ii implementation specification risk analysis require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Conduct accurate thorough assessment potential risk vulnerability confidentiality integrity availability electronic protected health information hold covered entity',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,45CFRhipaa
'b risk management require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement security measure sufficient reduce risk vulnerability reasonable appropriate level comply § 164.306',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'c sanction policy require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'apply appropriate sanction workforce member who fail comply security policy procedure covered entity',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,45CFRhipaa
'd information system activity review require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure regularly review record information system activity audit log access report security incident tracking report',yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'2 Standard assign security responsibility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'identify security official who responsible development implementation policy procedure require this subpart entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 i Standard workforce security',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure ensure that all member its workforce appropriate access electronic protected health information as provide paragraph 4 of this section and prevent those workforce member who do not access paragraph 4 of this section obtain access electronic protected health information',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii implementation specification authorization possibly possibly supervision addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure authorization possibly possibly supervision workforce member who work electronic protected health information location where it access',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b workforce clearance procedure addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure determine that access workforce member electronic protected health information appropriate',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c termination procedure addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure terminate access electronic protected health information when employment employment workforce member end as require determination make specify paragraph 3 ii b this section',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 i Standard Information access management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure authorize access electronic protected health information that consistent applicable requirement subpart e this part',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'isolate health care clearinghouse function require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if health care clearinghouse part larger organization clearinghouse implement policy procedure that protect electronic protected health information clearinghouse unauthorized access larger organization',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b access authorization addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure grant access electronic protected health information example access workstation transaction program process other mechanism',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c access establishment modification addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure that base entity access authorization policy establish document review modify user right access workstation transaction program process',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'5 i Standard Security awareness training',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement security awareness training program all member its workforce include management',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'ii implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
implement,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'security reminder addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'periodic security update',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'b protection malicious software addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'procedure guard against detect report malicious software',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'c log-in monitoring addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'procedure monitor log-in attempt report discrepancy',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'd password management addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'procedure create change safeguard password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'6 i Standard Security incident procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure address security incident',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'ii implementation specification response Reporting require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'identify respond suspect know security incident mitigate extent practicable harmful effect security incident that that know covered entity document security incident they outcome',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'7 i Standard Contingency plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'establish and implement as need policy procedure respond emergency other occurrence for example fire vandalism system failure natural disaster that damage system that contain electronic protected health information',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'ii implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'datum backup plan require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'establish implement procedure create maintain retrievable exact copy electronic protected health information',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'b disaster recovery plan require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'establish and implement as need procedure restore any loss datum',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'c emergency mode operation plan require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd test and revision procedure addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure periodic testing revision contingency plan',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'e application datum criticality analysis addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'assess relative criticality specific application datum support other contingency plan component',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'8 Standard evaluation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'perform periodic technical nontechnical evaluation base initially standard implement under this rule subsequently response environmental operational change affect security electronic protected health information that establish extent which entity security policy procedure meet requirement this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b 1 Standard Business associate contract and other arrangement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity accordance § 164.306 permit business associate create receive maintain transmit electronic protected health information covered entity behalf only if covered entity obtain satisfactory assurance § 164.314 that business associate appropriately safeguard information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 this standard do not apply respect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i transmission covered entity electronic protected health information health care provider concern treatment individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii transmission electronic protected health information group health plan hmo health insurance issuer group health plan plan sponsor extent that requirement requirement § 164.314 b § 164.504 f apply meet or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii transmission electronic protected health information from other agency provide service § 164.502 e 1 ii c when cover entity health plan that government program provide public benefit requirement § 164.502 e 1 ii c meet',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 covered entity that violate satisfactory assurance it provide business associate another cover entity noncompliance standard implementation specification requirement this paragraph § 164.314',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 implementation specification write contract other arrangement require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Document satisfactory assurance require paragraph b 1 of this section write contract other arrangement business associate that meet applicable requirement § 164.314',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 164.310 physical safeguard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity must in accordance § 164.306',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Standard facility access control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure limit physical access its electronic information system facility facility which they house while ensure that properly authorize access allow',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i contingency operation addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'establish and implement as need procedure that allow facility access support restoration lose datum disaster recovery plan emergency mode operation plan event emergency',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'ii facility security plan addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure safeguard facility equipment therein unauthorized physical access tamper theft',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'iii access control validation procedure addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure procedure control validate person access facility base they role function visitor control control access software program testing revision',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv maintenance record addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure document repair modification physical component facility which related security for example hardware wall door lock',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'b standard workstation use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure that specify proper function perform manner which those function perform physical attribute surroundings specific workstation class workstation that access electronic protected health information',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'c standard workstation security',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement physical safeguard all workstation that access electronic protected health information restrict access authorize user',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'd 1 Standard device media control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure that govern receipt removal hardware electronic media that contain electronic protected health information into out of facility movement these item facility',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'2 implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i disposal require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure address final disposition of electronic protected health information possibly possibly hardware electronic media which it store',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'ii Media re-use require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure removal electronic protected health information electronic media before media make available re-use',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'iii accountability addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'maintain record movement hardware electronic media any person responsible therefore',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iv datum backup storage addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'create retrievable exact copy electronic protected health information when need movement equipment',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'§ 164.312 Technical safeguard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity must in accordance § 164.306 1 Standard access control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement technical policy procedure electronic information system that maintain electronic protected health information allow access only those person software program that grant access rights specify § 164.308 4',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i unique user identification require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'assign unique name possibly possibly number identify track user identity',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii emergency access procedure require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'establish and implement as need procedure obtain necessary electronic protected health information emergency',yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'iii Automatic logoff addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement electronic procedure that terminate electronic session predetermined time inactivity',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'iv encryption decryption addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement mechanism encrypt decrypt electronic protected health information',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'b standard Audit control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement hardware software possibly possibly procedural mechanism that record examine activity information system that that contain use electronic protected health information',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c 1 Standard integrity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement policy procedure protect electronic protected health information improper alteration destruction',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'2 implementation specification mechanism authenticate electronic protected health information addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement implement electronic mechanism corroborate that electronic protected health information not alter destroy unauthorized manner',yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'd standard person entity authentication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement procedure verify that person entity seek access electronic protected health information one claim',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'e 1 Standard Transmission security',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement technical security measure guard unauthorized access electronic protected health information that transmit electronic communication network',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'2 implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i integrity control addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement security measure ensure that electronically transmit electronic protected health information not improperly modify detection disposed of',yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'ii encryption addressable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'implement mechanism encrypt electronic protected health information whenever deem appropriate',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'§ 164.314 organizational requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Standard Business associate contract or other arrangement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i contract other arrangement covered entity its business associate require § 164.308 b meet requirement paragraph 2 i or 2 ii this section as applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii covered entity not compliance standard § 164.502 e and paragraph this section if covered entity know pattern activity practice business associate that constitute material breach violation business associate obligation contract other arrangement unless covered entity take reasonable step cure breach end violation as applicable and if such step unsuccessful',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'terminate contract arrangement if feasible or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
