@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'k 1 A respondent petition judicial review be filed 60 days date which decision Board becomes final decision Secretary under paragraph j this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 compliance 28 U.S.C. 2112 a copy any petition judicial review filed any U.S. Court Appeals challenging final decision Secretary be sent certified mail return receipt requested General Counsel HHS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'petition copy be copy showing that it has been time-stamped clerk court when original was filed court',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 If General Counsel HHS received two more petitions 10 days final decision Secretary General Counsel notify U.S. Judicial Panel Multidistrict Litigation any petitions that were received 10 day period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 160.550 Stay Secretary decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a judicial review respondent file request stay effective date any penalty ALJ',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'request be accompanied copy notice appeal filed Federal court',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'filing request automatically stays effective date penalty such time ALJ rules request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b ALJ ALJ not grant respondent request stay any penalty unless respondent posts bond provides other adequate security',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c ALJ rule respondent request stay 10 days receipt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 160.552 Harmless error',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'No error either admission exclusion evidence no error defect any ruling order any act done omitted ALJ any parties is ground vacating modifying otherwise disturbing otherwise appropriate ruling order act unless refusal refusal to take such action appears ALJ Board inconsistent substantial justice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ALJ Board every stage proceeding disregard any error defect proceeding that does not affect substantial rights parties',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'PART 162 ADMINISTRATIVE REQUIREMENTS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart A General Provisions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.100 Applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.103 Definitions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subparts B C',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart D Standard Unique Health Identifier Health Care Providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.402 Definitions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.404 Compliance dates implementation standard unique health identifier health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.406 Standard unique health identifier health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.408 National Provider System',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.410 Implementation specifications Health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.412 Implementation specifications Health plans',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.414 Implementation specifications Health care clearinghouses',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart E',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart F Standard Unique Employer Identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.600 Compliance dates implementation standard unique employer identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.605 Standard unique employer identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.610 Implementation specifications covered entities',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subparts G H',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart I General Provisions Transactions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.900 Compliance dates transaction standards code sets',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.910 Maintenance standards adoption modifications new standards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.915 Trading partner agreements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.920 Availability implementation specifications',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.923 Requirements covered entities',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.925 Additional requirements health plans',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.930 Additional rules health care clearinghouses',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.940 Exceptions standards to permit testing proposed modifications',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart J Code Sets',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1000 General requirements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1002 Medical data code sets',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1011 Valid code sets',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart K Health Care Claims Equivalent Encounter Information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1101 Health care claims equivalent encounter information transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1102 Standards health care claims equivalent encounter information transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart L Eligibility Health Plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1201 Eligibility health plan transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1202 Standards eligibility health plan transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart M Referral Certification Authorization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1301 Referral certification authorization transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1302 Standards referral certification authorization transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart N Health Care Claim Status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1401 Health care claim status transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1402 Standards health care claim status transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart O Enrollment Disenrollment Health Plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1501 Enrollment disenrollment health plan transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1502 Standards enrollment disenrollment health plan transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart P Health Care Payment Remittance Advice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1601 Health care payment remittance advice transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1602 Standards health care payment remittance advice transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart Q Health Plan Premium Payments',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1701 Health plan premium payments transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1702 Standards health plan premium payments transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart R Coordination Benefits',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1801 Coordination benefits transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.1802 Standards coordination benefits information transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Authority Secs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1171 through 1179 Social Security Act 42 U.S.C. 1320d 1320d 8 as added sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'262 Pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 104 191 110 Stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2021 2031 sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'264 Pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 104 191 110 Stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2033 2034 42 U.S.C. 1320d 2 note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Source 65 FR 50367 Aug. 17 2000 unless otherwise noted',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart A General Provisions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.100 Applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Covered entities as defined § 160.103 this subchapter comply applicable requirements this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.103 Definitions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'purposes this part following definitions apply',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Code set means any set codes used to encode data elements tables terms medical concepts medical diagnostic codes medical procedure codes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'code set includes codes descriptors codes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Code set maintaining organization means organization that that creates maintains code sets adopted Secretary for use transactions which standards are adopted this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Data condition means rule that describes circumstances which covered entity use particular data element segment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Data Data content means all data elements code sets inherent transaction not related format transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Data elements that are related format are not data content',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Data element means smallest named unit information transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Data set means semantically meaningful unit information exchanged two parties transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Descriptor means text defining code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Designated standard maintenance organization DSMO means organization designated Secretary § 162.910 a',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Direct data entry means direct entry data for example using dumb terminals web browsers that is immediately transmitted health plan computer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Format Format refers those data elements that that provide control the enveloping hierarchical structure assist identifying data content of transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'HCPCS stands Health Common Procedure Coding System',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Maintain maintenance refers activities necessary to support use standard adopted Secretary technical corrections implementation specification enhancements expansion code set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'This term excludes activities related adoption new standard implementation specification modification adopted standard implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Maximum defined data set means all required data elements particular standard based specific implementation specification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Segment means group related data elements transaction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Standard transaction means transaction that complies applicable standard adopted this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subparts B C',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart D Standard Unique Health Identifier Health Care Providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Source 69 FR 3468 Jan. 23 2004 unless otherwise noted',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.402 Definitions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Covered health care provider means health care provider that meets definition paragraph 3 definition covered entity § 160.103 this subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.404 Compliance dates implementation standard unique health identifier health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered health care provider comply implementation specifications § 162.410 no later than May 23 2007',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Health plans',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health plan comply implementation specifications § 162.412 no later one following dates',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 health plan that is not small health plan May 23 2007',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 small health plan May 23 2008',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Health care clearinghouses',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health care clearinghouse comply implementation specifications § 162.414 no later than May 23 2007',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.406 Standard unique health identifier health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'standard unique health identifier health care providers is National Provider Identifier NPI',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,45CFRhipaa
'NPI is 10-position numeric identifier check digit 10th position no intelligence health care provider number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,45CFRhipaa
'b Required permitted uses NPI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 NPI be used as stated § 162.410 § 162.412 § 162.414',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 NPI be used any other lawful purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.408 National Provider System',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'National Provider System',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'National Provider System NPS do following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Assign single unique NPI to health care provider provided that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 The NPS assign NPI subpart health care provider accordance paragraph g and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Secretary has sufficient information to permit assignment to be made',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Collect maintain information each health care provider that has been assigned NPI perform tasks necessary to update that information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c appropriate deactivate NPI receipt appropriate information dissolution health care provider that is organization death health care provider who is individual other circumstances justifying deactivation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd appropriate reactivate a deactivated NPI receipt appropriate information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'e Not assign a deactivated NPI any other health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'f Disseminate NPS information approved requests',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'g Assign NPI subpart health care provider request if identifying data subpart are unique',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.410 Implementation specifications Health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a covered entity that is covered health care provider must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Obtain application if necessary NPI National Provider System NPS itself any subpart covered entity that be covered health care provider if it were separate legal entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity obtain NPI any other subpart that qualifies assignment NPI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Use NPI it obtained NPS to identify itself all standard transactions that it conducts where its health care provider identifier is required',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 Disclose its NPI when requested any entity that needs NPI to identify that covered health care provider standard transaction',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'4 Communicate NPS any changes its required data elements NPS 30 days change',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'5 If it uses one more business associates to conduct standard transactions its behalf require its business associate s to use its NPI other NPIs appropriately as required transactions that business associate s conducts its behalf',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'6 If it has been assigned NPIs one more subparts comply requirements paragraphs a 2 through a 5 this section respect each those NPIs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b health care provider that is not covered entity obtain application if necessary NPI NPS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 162.412 Implementation specifications Health plans',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a health plan use NPI any health care provider subpart s if applicable that has been assigned NPI to identify that health care provider all standard transactions where that health care provider identifier is required',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b health plan not require health care provider that has been assigned NPI to obtain additional NPI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.414 Implementation specifications Health care clearinghouses',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health care clearinghouse use NPI any health care provider subpart s if applicable that has been assigned NPI to identify that health care provider all standard transactions where that health care provider identifier is required',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'Subpart E',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart F Standard Unique Employer Identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Source 67 FR 38020 May 31 2002 unless otherwise noted',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.600 Compliance dates implementation standard unique employer identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Health care providers comply requirements this subpart no later July 30 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Health plans',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health plan comply requirements this subpart no later one following dates',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Health plans other small health plans July 30 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Small health plans August 1 2005',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Health care clearinghouses',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Health care clearinghouses comply requirements this subpart no later July 30 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.605 Standard unique employer identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Secretary adopts EIN standard unique employer identifier provided for 42 U.S.C. 1320d 2 b',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 162.610 Implementation specifications covered entities',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a standard unique employer identifier employer particular employee is EIN that appears that employee IRS Form W 2 Wage Tax Statement employer',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,45CFRhipaa
'b covered entity use standard unique employer identifier EIN appropriate employer standard transactions that require employer identifier to identify person entity employer where situationally required',no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Required permitted uses Employer Identifier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Employer Identifier be used stated § 162.610 b',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Employer Identifier be used any other lawful purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subparts G H',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Subpart I General Provisions Transactions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.900 Compliance dates transaction standards code sets',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Small health plans',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'All small health plans comply applicable requirements subparts I R this part no later October 16 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Covered entities that timely submitted compliance plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Any covered entity other small health plan that timely submitted compliance plan Secretary provisions section 2 Pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 107 105 115 Stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1003 ASCA comply applicable requirements subparts I R this part no later October 16 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Covered entities that did not timely submit compliance plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Any covered entity other small health plan that did not timely submit compliance plan provisions section 2 Pub',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'L. 107-105 115 Stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1003 ASCA comply applicable requirements subparts I R this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Beginning October 16 2002 and ending October 15 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i corresponding time period or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii time period beginning October 16 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Beginning on and October 16 2003 corresponding time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.910 Maintenance standards adoption modifications new standards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Designation DSMOs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 The Secretary designate DSMO organization that agrees to conduct satisfaction Secretary the functions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i Maintain standards adopted this subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii Receive process requests adopting new standard modifying adopted standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Secretary designates DSMO notice Federal Register',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Maintenance standards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Maintenance standard appropriate DSMO constitutes maintenance standard purposes this part if done accordance processes Secretary require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Process modification existing standards adoption new standards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Secretary considers recommendation proposed modification existing standard proposed new standard only if recommendation is developed process that provides following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Open public access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Coordination other DSMOs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 appeals process each the following if dissatisfied decision request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i requestor proposed modification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii DSMO that participated review analysis request proposed modification proposed new standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 Expedited process address content needs identified industry if appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'5 Submission recommendation National Committee Vital Health Statistics NCVHS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 162.915 Trading partner agreements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity not enter trading partner agreement that do any following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Change definition data condition use data element segment standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b Add any data elements segments maximum defined data set',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c Use any code data elements that are either marked not used standard implementation specification are not standard implementation specification s',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'd Change meaning intent standard implementation specification s',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 162.920 Availability implementation specifications',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'person organization directly request copies implementation standards described subparts I R this part publishers listed this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
